name,type,start_time,duration,"data","error"
"U13C_USART1_TX","data",9.4623885,0.00008225,0x4D,
"U13C_USART1_TX","data",9.46247625,0.00008225,0x00,
"U13C_USART1_TX","data",9.46257575,0.00008225,0x00,
"U13C_USART1_TX","data",9.4626635,0.00008225,0x2F,
"U13C_USART1_TX","data",9.46276325,0.00008225,0x02,
"U13C_USART1_RX","data",9.620912,0.00008225,0xD5,
"U13C_USART1_RX","data",9.62099875,0.00008225,0xE5,
"U13C_USART1_RX","data",9.6210855,0.00008225,0x00,
"U13C_USART1_RX","data",9.62117225,0.00008225,0x00,
"U13C_USART1_RX","data",9.621259,0.00008225,0x02,
"U13C_USART1_RX","data",9.6213455,0.00008225,0x00,
"U13C_USART1_RX","data",9.62143225,0.00008225,0x4F,
"U13C_USART1_RX","data",9.621519,0.00008225,0x09,
"U13C_USART1_RX","data",9.62160575,0.00008225,0x00,
"U13C_USART1_RX","data",9.6216925,0.00008225,0xC4,
"U13C_USART1_RX","data",9.621779,0.00008225,0x00,
"U13C_USART1_TX","data",9.62189125,0.00008225,0xD5,
"U13C_USART1_TX","data",9.62199475,0.00008225,0xE5,
"U13C_USART1_TX","data",9.622082,0.00008225,0x00,
"U13C_USART1_TX","data",9.622182,0.00008225,0x08,
"U13C_USART1_TX","data",9.62226975,0.00008225,0x02,
"U13C_USART1_TX","data",9.6223695,0.00008225,0x9A,
"U13C_USART1_TX","data",9.62245725,0.00008225,0x5B,
"U13C_USART1_TX","data",9.622557,0.00008225,0x00,
"U13C_USART1_TX","data",9.62264475,0.00008225,0x00,
"U13C_USART1_TX","data",9.62274425,0.00008225,0x35,
"U13C_USART1_TX","data",9.622832,0.00008225,0x02,
"U13C_USART1_RX","data",9.78194225,0.00008225,0xD5,
"U13C_USART1_RX","data",9.78202875,0.00008225,0xE5,
"U13C_USART1_RX","data",9.7821155,0.00008225,0x00,
"U13C_USART1_RX","data",9.78220225,0.00008225,0x00,
"U13C_USART1_RX","data",9.782289,0.00008225,0x02,
"U13C_USART1_RX","data",9.78237575,0.00008225,0x00,
"U13C_USART1_RX","data",9.78246225,0.00008225,0x4F,
"U13C_USART1_RX","data",9.782549,0.00008225,0x09,
"U13C_USART1_RX","data",9.78263575,0.00008225,0x00,
"U13C_USART1_RX","data",9.7827225,0.00008225,0xC4,
"U13C_USART1_RX","data",9.78280925,0.00008225,0x00,
"U13C_USART1_TX","data",9.7829405,0.00008225,0xD5,
"U13C_USART1_TX","data",9.78302825,0.00008225,0xE5,
"U13C_USART1_TX","data",9.78311525,0.00008225,0x00,
"U13C_USART1_TX","data",9.783203,0.00008225,0x08,
"U13C_USART1_TX","data",9.7832985,0.00008225,0x02,
"U13C_USART1_TX","data",9.78338625,0.00008225,0xDB,
"U13C_USART1_TX","data",9.78348575,0.00008225,0x10,
"U13C_USART1_TX","data",9.7835735,0.00008225,0x00,
"U13C_USART1_TX","data",9.78367325,0.00008225,0x00,
"U13C_USART1_TX","data",9.783761,0.00008225,0x29,
"U13C_USART1_TX","data",9.78386075,0.00008225,0x02,
